  0.609999716       6.07387066       4.25351143       9.91834068       3.95697117     -0.116300881      -9.85734177    
  0.619999707       6.17304802       4.29258823       9.91718006       3.85840440     -0.115881503      -9.85602856    
  0.629999697       6.27221394       4.33067942       9.91602325       3.75985074     -0.115470931      -9.85472584    
  0.639999688       6.37136841       4.36778498       9.91487026       3.66130996     -0.115069240      -9.85343552    
  0.649999678       6.47051144       4.40390539       9.91372108       3.56278205     -0.114676520      -9.85215569    
  0.659999669       6.56964302       4.43904066       9.91257668       3.46426702     -0.114292853      -9.85088634    
  0.669999659       6.66876316       4.47319078       9.91143608       3.36576462     -0.113918312      -9.84962749    
  0.679999650       6.76787186       4.50635576       9.91029835       3.26727462     -0.113552935      -9.84838009    
  0.689999640       6.86696911       4.53853607       9.90916443       3.16879702     -0.113196857      -9.84714127    
  0.699999630       6.96605492       4.56973171       9.90803432       3.07033181     -0.112850115      -9.84591389    
  0.709999621       7.06512976       4.59994268       9.90690708       2.97187877     -0.112512782      -9.84469509    
  0.719999611       7.16419315       4.62916946       9.90578365       2.87343788     -0.112184934      -9.84348488    
  0.729999602       7.26324511       4.65741158       9.90466309       2.77500916     -0.111866623      -9.84228516    
  0.739999592       7.36228609       4.68466949       9.90354633       2.67659235     -0.111557975      -9.84109306    
  0.749999583       7.46131611       4.71094322       9.90243244       2.57818747     -0.111258991      -9.83991051    
  0.759999573       7.56033468       4.73623323       9.90132141       2.47979426     -0.110969782      -9.83873558    
  0.769999564       7.65934229       4.76053905       9.90021324       2.38141274     -0.110690363      -9.83756924    
  0.779999554       7.75833893       4.78386116       9.89910793       2.28304291     -0.110420838      -9.83640957    
  0.789999545       7.85732460       4.80619955       9.89800549       2.18468475     -0.110161245      -9.83525753    
  0.799999535       7.95629883       4.82755470       9.89690495       2.08633804     -0.109911628      -9.83411312    
  0.809999526       8.05526257       4.84792614       9.89580727       1.98800266     -0.109672062      -9.83297539    
  0.819999516       8.15421486       4.86731434       9.89471149       1.88967860     -0.109442607      -9.83184433    
  0.829999506       8.25315666       4.88571930       9.89361858       1.79136586     -0.109223284      -9.83071899    
