   1.13999927       98.7897949       97.5357971       196.325592    
   1.14999926       99.0232620       97.2806549       196.303925    
   1.15999925       99.2758789       97.0062714       196.282150    
   1.16999924       99.5476151       96.7126694       196.260284    
   1.17999923       99.8384933       96.3998413       196.238342    
   1.18999922       100.148468       96.0677948       196.216263    
   1.19999921       100.477577       95.7165298       196.194107    
   1.20999920       100.825775       95.3460464       196.171814    
   1.21999919       101.193054       94.9563522       196.149414    
   1.22999918       101.579422       94.5474396       196.126862    
   1.23999918       101.984871       94.1193161       196.104187    
   1.24999917       102.409378       93.6719818       196.081360    
   1.25999916       102.852936       93.2054443       196.058380    
   1.26999915       103.315544       92.7197037       196.035248    
   1.27999914       103.797180       92.2147598       196.011932    
   1.28999913       104.297852       91.6906128       195.988464    
   1.29999912       104.817543       91.1472778       195.964813    
   1.30999911       105.356239       90.5847397       195.940979    
   1.31999910       105.913933       90.0030136       195.916946    
   1.32999909       106.490623       89.4020920       195.892715    
   1.33999908       107.086288       88.7819901       195.868286    
   1.34999907       107.700935       88.1427002       195.843628    
   1.35999906       108.334557       87.4842300       195.818787    
   1.36999905       108.987129       86.8065720       195.793701    
   1.37999904       109.658646       86.1097412       195.768387    
   1.38999903       110.349098       85.3937302       195.742828    
   1.39999902       111.058472       84.6585541       195.717026    
   1.40999901       111.786758       83.9041977       195.690948    
   1.41999900       112.533943       83.1306763       195.664612    
   1.42999899       113.300018       82.3379974       195.638016    
   1.43999898       114.084984       81.5261459       195.611130    
   1.44999897       114.888824       80.6951370       195.583954    
   1.45999897       115.711533       79.8449707       195.556503    
   1.46999896       116.553101       78.9756470       195.528748    
   1.47999895       117.413513       78.0871735       195.500687    
   1.48999894       118.292755       77.1795502       195.472305    
   1.49999893       119.190819       76.2527695       195.443588    
   1.50999892       120.107697       75.3068542       195.414551    
   1.51999891       121.043381       74.3417969       195.385178    
   1.52999890       121.997856       73.3575974       195.355453    
   1.53999889       122.971100       72.3542709       195.325378    
   1.54999888       123.963112       71.3318024       195.294922    
   1.55999887       124.973885       70.2901993       195.264084    
   1.56999886       126.003403       69.2294769       195.232880    
   1.57999885       127.051651       68.1496277       195.201279    
   1.58999884       128.118637       67.0506516       195.169281    
   1.59999883       129.204330       65.9325638       195.136902    
   1.60999882       130.308731       64.7953568       195.104095    
   1.61999881       131.431793       63.6390343       195.070831    
   1.62999880       132.573563       62.4636002       195.037170    
   1.63999879       133.733978       61.2690620       195.003036    
   1.64999878       134.913055       60.0554199       194.968475    
   1.65999877       136.110764       58.8226738       194.933441    
   1.66999876       137.327087       57.5708313       194.897919    
   1.67999876       138.562057       56.2998962       194.861954    
   1.68999875       139.815613       55.0098686       194.825485    
   1.69999874       141.087753       53.7007484       194.788498    
   1.70999873       142.378479       52.3725471       194.751022    
   1.71999872       143.687759       51.0252686       194.713028    
   1.72999871       145.015594       49.6589088       194.674500    
   1.73999870       146.361984       48.2734756       194.635468    
   1.74999869       147.726883       46.8689690       194.595856    
   1.75999868       149.110306       45.4453964       194.555695    
   1.76999867       150.512207       44.0027580       194.514969    
   1.77999866       151.932602       42.5410614       194.473663    
   1.78999865       153.371475       41.0603027       194.431778    
   1.79999864       154.828796       39.5604897       194.389282    
   1.80999863       156.304565       38.0416260       194.346191    
   1.81999862       157.798737       36.5037155       194.302460    
   1.82999861       159.311356       34.9467659       194.258118    
   1.83999860       160.842361       33.3707733       194.213135    
   1.84999859       162.391754       31.7757435       194.167496    
   1.85999858       163.959534       30.1616821       194.121216    
   1.86999857       165.545654       28.5285931       194.074249    
   1.87999856       167.150116       26.8764782       194.026596    
   1.88999856       168.772903       25.2053432       193.978241    
   1.89999855       170.414001       23.5151901       193.929199    
   1.90999854       172.073410       21.8060265       193.879440    
   1.91999853       173.751114       20.0778503       193.828964    
   1.92999852       175.447067       18.3306713       193.777740    
   1.93999851       177.161270       16.5644894       193.725754    
   1.94999850       178.893707       14.7793112       193.673019    
   1.95999849       180.644348       12.9751406       193.619492    
   1.96999848       182.413208       11.1519804       193.565186    
   1.97999847       184.200241       9.30983448       193.510071    
   1.98999846       186.005463       7.44870853       193.454178    
   1.99999845       186.005463       7.44870853       193.454178    
   1.99999845       187.828842       5.56860542       193.397446    
   2.00999856       189.670364       3.66950750       193.339874    
   2.01999855       191.529999       1.75146413       193.281464    
