   30.4000797       252.628891       8.36565495    
   30.5000801       253.465454       8.36540413    
   30.6000805       254.301987       8.36515331    
   30.7000809       255.138489       8.36490154    
   30.8000813       255.974976       8.36465073    
   30.9000816       256.811432       8.36439896    
   31.0000820       257.647858       8.36414814    
   31.1000824       258.484253       8.36389637    
   31.2000828       259.320648       8.36364555    
   31.3000832       260.157013       8.36339378    
   31.4000835       260.993347       8.36314201    
   31.5000839       261.829651       8.36289120    
   31.6000843       262.665924       8.36263943    
   31.7000847       263.502167       8.36238766    
   31.8000851       263.502167       8.36238766    
   31.8000851       264.338409       8.36213684    
   31.9000854       265.174622       8.36188507    
   32.0000839       266.010773       8.36163330    
   32.1000824       266.846924       8.36138153    
   32.2000809       267.683044       8.36113071    
   32.3000793       268.519135       8.36087894    
   32.4000778       269.355194       8.36062717    
   32.5000763       270.191223       8.36037540    
   32.6000748       271.027222       8.36012363    
   32.7000732       271.863220       8.35987186    
   32.8000717       272.699188       8.35962009    
   32.9000702       273.535126       8.35936832    
   33.0000687       274.371033       8.35911655    
   33.1000671       275.206909       8.35886478    
   33.2000656       276.042755       8.35861301    
   33.3000641       276.878601       8.35836124    
   33.4000626       277.714417       8.35810947    
   33.5000610       278.550201       8.35785770    
   33.6000595       279.385956       8.35760593    
   33.7000580       280.221680       8.35735416    
   33.8000565       281.057404       8.35710239    
   33.9000549       281.893097       8.35685062    
   34.0000534       282.728760       8.35659885    
   34.1000519       283.564392       8.35634708    
   34.2000504       284.399994       8.35609531    
   34.3000488       285.235565       8.35584259    
   34.4000473       286.071136       8.35559082    
   34.5000458       286.906677       8.35533810    
   34.6000443       287.742188       8.35508633    
   34.7000427       288.577667       8.35483360    
   34.8000412       289.413116       8.35458183    
   34.9000397       290.248535       8.35433006    
   35.0000381       291.083954       8.35407734    
   35.1000366       291.919342       8.35382462    
   35.2000351       292.754700       8.35357285    
   35.3000336       293.590027       8.35332012    
   35.4000320       294.425323       8.35306740    
   35.5000305       295.260620       8.35281563    
   35.6000290       296.095886       8.35256290    
   35.7000275       296.931122       8.35231018    
   35.8000259       297.766327       8.35205841    
   35.9000244       298.601501       8.35180569    
   36.0000229       299.436646       8.35155296    
   36.1000214       300.271790       8.35130024    
   36.2000198       301.106903       8.35104752    
   36.3000183       301.941986       8.35079479    
   36.4000168       302.777039       8.35054207    
   36.5000153       303.612061       8.35029030    
   36.6000137       304.447052       8.35003757    
   36.7000122       305.282043       8.34978485    
   36.8000107       306.117004       8.34953213    
   36.9000092       306.951935       8.34927940    
   37.0000076       307.786835       8.34902668    
   37.1000061       308.621704       8.34877396    
   37.2000046       309.456543       8.34852123    
   37.3000031       310.291382       8.34826851    
   37.4000015       311.126190       8.34801579    
   37.5000000       311.960968       8.34776306    
   37.5999985       312.795715       8.34751034    
   37.6999969       313.630432       8.34725761    
   37.7999954       314.465118       8.34700489    
   37.8999939       315.299805       8.34675121    
   37.9999924       316.134460       8.34649849    
   38.0999908       316.969086       8.34624577    
   38.1999893       317.803680       8.34599209    
   38.2999878       318.638245       8.34573936    
   38.3999863       319.472778       8.34548569    
   38.4999847       320.307312       8.34523296    
   38.5999832       321.141815       8.34497929    
   38.6999817       321.976288       8.34472656    
   38.7999802       322.810730       8.34447289    
   38.8999786       323.645142       8.34421921    
   38.9999771       324.479553       8.34396648    
   39.0999756       325.313934       8.34371281    
   39.1999741       326.148285       8.34346008    
   39.2999725       326.982605       8.34320641    
   39.3999710       327.816895       8.34295273    
   39.4999695       328.651154       8.34269905    
   39.5999680       329.485413       8.34244537    
   39.6999664       330.319641       8.34219265    
   39.7999649       331.153839       8.34193897    
   39.8999634       331.988007       8.34168530    
   39.9999619       332.822144       8.34143162    
   40.0999603       333.656250       8.34117794    
   40.1999588       334.490356       8.34092426    
   40.2999573       335.324432       8.34067059    
   40.3999557       336.158478       8.34041691    
   40.4999542       336.992493       8.34016323    
   40.5999527       337.826477       8.33990955    
   40.6999512       338.660431       8.33965588    
   40.7999496       339.494385       8.33940220    
   40.8999481       340.328308       8.33914852    
   40.9999466       341.162201       8.33889484    
   41.0999451       341.996063       8.33864117    
   41.1999435       342.829895       8.33838749    
   41.2999420       343.663696       8.33813381    
   41.3999405       344.497498       8.33788013    
   41.4999390       345.331268       8.33762646    
   41.5999374       346.165009       8.33737278    
   41.6999359       346.165009       8.33737278    
   41.6999359       346.998718       8.33711910    
   41.7999344       347.832397       8.33686447    
   41.8999329       348.666046       8.33661079    
   41.9999313       349.499695       8.33635616    
   42.0999298       350.333313       8.33610249    
   42.1999283       351.166901       8.33584785    
   42.2999268       352.000458       8.33559418    
   42.3999252       352.833984       8.33533955    
   42.4999237       353.667480       8.33508492    
   42.5999222       354.500977       8.33483124    
   42.6999207       355.334442       8.33457661    
   42.7999191       356.167877       8.33432293    
   42.8999176       357.001282       8.33406830    
   42.9999161       357.834656       8.33381367    
   43.0999146       358.667999       8.33355904    
   43.1999130       359.501343       8.33330536    
   43.2999115       360.334656       8.33305073    
   43.3999100       361.167938       8.33279610    
   43.4999084       362.001190       8.33254147    
   43.5999069       362.834412       8.33228683    
   43.6999054       363.667603       8.33203220    
   43.7999039       364.500793       8.33177853    
   43.8999023       365.333954       8.33152390    
   43.9999008       366.167084       8.33126926    
   44.0998993       367.000183       8.33101463    
   44.1998978       367.833252       8.33076000    
   44.2998962       368.666290       8.33050537    
   44.3998947       369.499329       8.33025074    
   44.4998932       370.332336       8.32999611    
   44.5998917       371.165314       8.32974148    
   44.6998901       371.998260       8.32948685    
   44.7998886       372.831177       8.32923222    
   44.8998871       373.664062       8.32897758    
   44.9998856       374.496948       8.32872295    
   45.0998840       375.329803       8.32846832    
   45.1998825       376.162628       8.32821274    
   45.2998810       376.995422       8.32795811    
   45.3998795       377.828186       8.32770348    
   45.4998779       378.660919       8.32744884    
   45.5998764       379.493652       8.32719326    
   45.6998749       380.326355       8.32693768    
   45.7998734       381.159027       8.32668304    
   45.8998718       381.991669       8.32642841    
   45.9998703       382.824280       8.32617283    
   46.0998688       383.656860       8.32591820    
   46.1998672       384.489441       8.32566261    
   46.2998657       385.321991       8.32540798    
   46.3998642       386.154510       8.32515240    
   46.4998627       386.987000       8.32489681    
   46.5998611       387.819458       8.32464123    
   46.6998596       388.651886       8.32438564    
   46.7998581       389.484314       8.32413101    
   46.8998566       390.316711       8.32387638    
   46.9998550       391.149078       8.32362080    
   47.0998535       391.981415       8.32336521    
   47.1998520       392.813721       8.32310963    
   47.2998505       393.645996       8.32285404    
   47.3998489       394.478241       8.32259846    
   47.4998474       395.310486       8.32234287    
   47.5998459       396.142700       8.32208729    
   47.6998444       396.974884       8.32183170    
   47.7998428       397.807037       8.32157612    
   47.8998413       398.639160       8.32132053    
   47.9998398       399.471252       8.32106495    
   48.0998383       400.303345       8.32080936    
   48.1998367       401.135406       8.32055378    
   48.2998352       401.967438       8.32029819    
   48.3998337       402.799438       8.32004261    
   48.4998322       403.631409       8.31978703    
   48.5998306       404.463348       8.31953144    
   48.6998291       405.295288       8.31927586    
   48.7998276       406.127197       8.31902027    
   48.8998260       406.959076       8.31876469    
   48.9998245       407.790924       8.31850910    
   49.0998230       408.622742       8.31825352    
   49.1998215       409.454529       8.31799793    
   49.2998199       409.454529       8.31799793    
   49.2998199       410.286316       8.31774139    
   49.3998184       411.118073       8.31748581    
   49.4998169       411.949799       8.31722927    
   49.5998154       412.781494       8.31697369    
   49.6998138       413.613159       8.31671715    
   49.7998123       414.444794       8.31646156    
   49.8998108       415.276428       8.31620502    
   49.9998093       416.108032       8.31594849    
   50.0998077       416.939606       8.31569290    
   50.1998062       417.771149       8.31543636    
   50.2998047       418.602661       8.31517982    
   50.3998032       419.434143       8.31492424    
   50.4998016       420.265625       8.31466770    
   50.5998001       421.097076       8.31441116    
   50.6997986       421.928497       8.31415558    
   50.7997971       422.759888       8.31389904    
   50.8997955       423.591248       8.31364250    
   50.9997940       424.422577       8.31338596    
   51.0997925       425.253876       8.31312943    
   51.1997910       426.085175       8.31287289    
   51.2997894       426.916443       8.31261635    
   51.3997879       427.747681       8.31235981    
   51.4997864       428.578888       8.31210327    
   51.5997849       428.578888       8.31210327    
   51.5997849       429.410065       8.31184673    
   51.6997833       430.241211       8.31159019    
   51.7997818       431.072357       8.31133366    
   51.8997803       431.903473       8.31107712    
   51.9997787       432.734558       8.31082058    
   52.0997772       433.565613       8.31056404    
   52.1997757       434.396637       8.31030750    
   52.2997742       435.227631       8.31005096    
   52.3997726       436.058624       8.30979443    
   52.4997711       436.889587       8.30953789    
   52.5997696       437.720520       8.30928135    
   52.6997681       438.551422       8.30902386    
   52.7997665       439.382294       8.30876732    
   52.8997650       440.213135       8.30851078    
   52.9997635       441.043945       8.30825424    
   53.0997620       441.874756       8.30799675    
   53.1997604       442.705536       8.30773926    
   53.2997589       443.536285       8.30748272    
   53.3997574       444.367004       8.30722618    
   53.4997559       445.197693       8.30696869    
   53.5997543       446.028351       8.30671120    
   53.6997528       446.859009       8.30645466    
   53.7997513       447.689636       8.30619717    
   53.8997498       448.520233       8.30594063    
   53.9997482       449.350800       8.30568314    
   54.0997467       450.181335       8.30542564    
   54.1997452       451.011841       8.30516911    
   54.2997437       451.842346       8.30491161    
   54.3997421       452.672821       8.30465412    
   54.4997406       453.503265       8.30439663    
   54.5997391       454.333679       8.30413914    
   54.6997375       455.164062       8.30388165    
   54.7997360       455.994415       8.30362511    
   54.8997345       456.824738       8.30336761    
   54.9997330       457.655060       8.30311012    
   55.0997314       458.485352       8.30285263    
   55.1997299       459.315613       8.30259514    
   55.2997284       460.145844       8.30233765    
   55.3997269       460.976044       8.30208015    
   55.4997253       461.806213       8.30182266    
   55.5997238       462.636383       8.30156517    
   55.6997223       463.466522       8.30130768    
   55.7997208       464.296631       8.30105019    
   55.8997192       465.126709       8.30079269    
   55.9997177       465.956757       8.30053520    
   56.0997162       466.786774       8.30027771    
   56.1997147       467.616791       8.30002022    
   56.2997131       468.446777       8.29976273    
   56.3997116       469.276733       8.29950428    
   56.4997101       470.106659       8.29924679    
   56.5997086       470.936554       8.29898930    
   56.6997070       471.766418       8.29873085    
   56.7997055       472.596252       8.29847240    
   56.8997040       473.426086       8.29821491    
   56.9997025       474.255890       8.29795742    
   57.0997009       475.085663       8.29769897    
   57.1996994       475.915405       8.29744148    
   57.2996979       476.745117       8.29718304    
   57.3996964       477.574799       8.29692459    
   57.4996948       478.404480       8.29666710    
   57.5996933       479.234131       8.29640865    
   57.6996918       480.063751       8.29615021    
   57.7996902       480.893341       8.29589176    
   57.8996887       481.722900       8.29563427    
   57.9996872       482.552429       8.29537582    
   58.0996857       483.381927       8.29511738    
   58.1996841       484.211426       8.29485893    
   58.2996826       485.040894       8.29460049    
   58.3996811       485.870331       8.29434299    
   58.4996796       486.699738       8.29408455    
   58.5996780       487.529114       8.29382610    
   58.6996765       488.358459       8.29356766    
   58.7996750       489.187805       8.29330921    
   58.8996735       490.017120       8.29305077    
   58.9996719       490.846405       8.29279232    
   59.0996704       491.675659       8.29253387    
   59.1996689       492.504883       8.29227543    
   59.2996674       493.334076       8.29201698    
   59.3996658       494.163239       8.29175854    
   59.4996643       494.992401       8.29150009    
   59.5996628       495.821533       8.29124165    
   59.6996613       496.650635       8.29098320    
   59.7996597       497.479706       8.29072475    
   59.8996582       498.308746       8.29046631    
   59.9996567       499.137756       8.29020786    
   60.0996552       499.966766       8.28994846    
   60.1996536       500.795746       8.28969002    
   60.2996521       501.624695       8.28943157    
   60.3996506       502.453613       8.28917313    
   60.4996490       503.282501       8.28891373    
   60.5996475       504.111359       8.28865433    
   60.6996460       504.940186       8.28839588    
   60.7996445       505.769012       8.28813744    
   60.8996429       506.597809       8.28787804    
   60.9996414       507.426575       8.28761959    
   61.0996399       508.255310       8.28736019    
   61.1996384       509.084015       8.28710079    
   61.2996368       509.912689       8.28684235    
   61.3996353       510.741333       8.28658295    
   61.4996338       510.741333       8.28658295    
   61.4996338       511.569977       8.28632355    
   61.5996323       512.398560       8.28606415    
   61.6996307       513.227112       8.28580570    
   61.7996292       514.055664       8.28554630    
   61.8996277       514.884216       8.28528690    
   61.9996262       515.712708       8.28502750    
   62.0996246       516.541199       8.28476810    
   62.1996231       517.369629       8.28450871    
   62.2996216       518.198059       8.28424931    
   62.3996201       519.026428       8.28398991    
   62.4996185       519.854797       8.28373051    
   62.5996170       520.683167       8.28347111    
   62.6996155       521.511475       8.28321171    
   62.7996140       522.339783       8.28295231    
   62.8996124       523.168030       8.28269291    
   62.9996109       523.996277       8.28243351    
   63.0996094       524.824524       8.28217411    
   63.1996078       525.652710       8.28191471    
   63.2996063       526.480896       8.28165531    
   63.3996048       527.309021       8.28139591    
   63.4996033       528.137146       8.28113651    
   63.5996017       528.965210       8.28087711    
   63.6996002       529.793274       8.28061771    
   63.7995987       530.621338       8.28035736    
   63.8995972       531.449341       8.28009796    
   63.9995956       532.277344       8.27983761    
   64.0995941       533.105286       8.27957821    
   64.1995926       533.933228       8.27931881    
   64.2995911       534.761108       8.27905846    
   64.3995895       535.588989       8.27879906    
   64.4995880       536.416870       8.27853870    
   64.5995865       537.244690       8.27827835    
   64.6995850       538.072510       8.27801895    
   64.7995834       538.900269       8.27775860    
   64.8995819       539.728027       8.27749920    
   64.9995804       540.555725       8.27723885    
   65.0995789       541.383423       8.27697849    
   65.1995773       542.211121       8.27671814    
   65.2995758       543.038757       8.27645874    
   65.3995743       543.866394       8.27619839    
   65.4995728       544.693970       8.27593803    
   65.5995712       545.521545       8.27567768    
   65.6995697       546.349060       8.27541733    
   65.7995682       547.176575       8.27515697    
   65.8995667       548.004089       8.27489662    
   65.9995651       548.831543       8.27463627    
   66.0995636       549.658997       8.27437592    
   66.1995621       550.486389       8.27411556    
   66.2995605       551.313782       8.27385616    
   66.3995590       552.141113       8.27359581    
   66.4995575       552.968445       8.27333546    
   66.5995560       553.795776       8.27307510    
   66.6995544       554.623047       8.27281475    
   66.7995529       555.450317       8.27255440    
   66.8995514       556.277527       8.27229404    
   66.9995499       557.104736       8.27203369    
   67.0995483       557.931885       8.27177334    
   67.1995468       558.759033       8.27151299    
   67.2995453       559.586182       8.27125168    
   67.3995438       560.413269       8.27099133    
   67.4995422       561.240356       8.27073097    
   67.5995407       562.067383       8.27046967    
   67.6995392       562.894409       8.27020931    
   67.7995377       563.721375       8.26994896    
   67.8995361       564.548340       8.26968765    
   67.9995346       565.375305       8.26942730    
   68.0995331       566.202209       8.26916599    
   68.1995316       567.029114       8.26890564    
   68.2995300       567.855957       8.26864433    
   68.3995285       568.682800       8.26838398    
   68.4995270       569.509644       8.26812267    
   68.5995255       570.336426       8.26786137    
   68.6995239       571.163208       8.26760101    
   68.7995224       571.989929       8.26733971    
   68.8995209       572.816650       8.26707840    
   68.9995193       573.643311       8.26681709    
   69.0995178       574.469971       8.26655579    
   69.1995163       575.296631       8.26629448    
   69.2995148       576.123230       8.26603413    
   69.3995132       576.949829       8.26577282    
   69.4995117       577.776367       8.26551151    
   69.5995102       578.602905       8.26525021    
   69.6995087       579.429382       8.26498890    
   69.7995071       580.255859       8.26472759    
   69.8995056       581.082336       8.26446629    
   69.9995041       581.908752       8.26420498    
   70.0995026       582.735168       8.26394367    
   70.1995010       583.561523       8.26368237    
   70.2994995       584.387878       8.26342106    
   70.3994980       585.214172       8.26315975    
   70.4994965       586.040466       8.26289845    
   70.5994949       586.866760       8.26263714    
   70.6994934       587.692993       8.26237583    
   70.7994919       588.519226       8.26211452    
   70.8994904       589.345398       8.26185322    
   70.9994888       590.171570       8.26159096    
   71.0994873       590.997681       8.26132965    
   71.1994858       591.823792       8.26106834    
   71.2994843       592.649902       8.26080608    
   71.3994827       592.649902       8.26080608    
   71.3994827       593.475952       8.26054478    
   71.4994812       594.302002       8.26028252    
   71.5994797       595.127991       8.26002121    
   71.6994781       595.953979       8.25975895    
   71.7994766       596.779907       8.25949764    
   71.8994751       597.605835       8.25923538    
   71.9994736       598.431763       8.25897408    
   72.0994720       599.257629       8.25871181    
   72.1994705       600.083496       8.25844955    
