   7.79999793E-02  0.777614772      0.747916222       9.93935776       9.17860889    
   7.89999813E-02  0.787553787      0.757089615       9.93859959       9.16812706    
   7.99999833E-02  0.797492027      0.766252518       9.93784237       9.15764618    
   8.09999853E-02  0.807429492      0.775404930       9.93708515       9.14716625    
   8.19999874E-02  0.817366242      0.784546852       9.93632889       9.13668823    
   8.29999894E-02  0.827302217      0.793678343       9.93557262       9.12621117    
   8.39999914E-02  0.837237418      0.802799344       9.93481731       9.11573505    
   8.49999934E-02  0.847171903      0.811909854       9.93406200       9.10525990    
   8.59999955E-02  0.857105613      0.821009874       9.93330765       9.09478569    
   8.69999975E-02  0.867038548      0.830099463       9.93255329       9.08431339    
   8.79999995E-02  0.876970768      0.839178562       9.93179989       9.07384205    
   8.90000015E-02  0.886902213      0.848247170       9.93104649       9.06337166    
   9.00000036E-02  0.896832883      0.857305348       9.93029404       9.05290222    
   9.10000056E-02  0.906762838      0.866353035       9.92954159       9.04243469    
   9.20000076E-02  0.916692019      0.875390232       9.92879009       9.03196812    
   9.30000097E-02  0.926620424      0.884416997       9.92803860       9.02150249    
   9.40000117E-02  0.936548114      0.893433273       9.92728806       9.01103783    
   9.50000137E-02  0.946475029      0.902439117       9.92653751       9.00057507    
   9.60000157E-02  0.956401229      0.911434472       9.92578793       8.99011326    
   9.70000178E-02  0.966326654      0.920419395       9.92503929       8.97965240    
   9.80000198E-02  0.976251364      0.929393828       9.92429066       8.96919250    
   9.90000218E-02  0.986175299      0.938357830       9.92354298       8.95873451    
  0.100000024      0.996098459      0.947311342       9.92279530       8.94827747    
  0.101000026       1.00602090      0.956254423       9.92204857       8.93782139    
  0.102000028       1.01594257      0.965187013       9.92130184       8.92736626    
  0.103000030       1.02586353      0.974109173       9.92055607       8.91691208    
  0.104000032       1.03578377      0.983020902       9.91981030       8.90645981    
  0.105000034       1.04570317      0.991922140       9.91906548       8.89600849    
  0.106000036       1.05562186       1.00081289       9.91832066       8.88555813    
  0.107000038       1.06553984       1.00969326       9.91757679       8.87510872    
  0.108000040       1.07545710       1.01856315       9.91683292       8.86466122    
  0.109000042       1.08537352       1.02742255       9.91609001       8.85421467    
  0.110000044       1.09528923       1.03627157       9.91534710       8.84376907    
  0.111000046       1.10520422       1.04511011       9.91460514       8.83332443    
  0.112000048       1.11511850       1.05393827       9.91386318       8.82288074    
  0.113000050       1.12503207       1.06275594       9.91312218       8.81243896    
  0.114000052       1.13494480       1.07156312       9.91238117       8.80199814    
  0.115000054       1.14485681       1.08035994       9.91164112       8.79155827    
  0.116000056       1.15476811       1.08914626       9.91090107       8.78111935    
  0.117000058       1.16467869       1.09792221       9.91016197       8.77068138    
  0.118000060       1.17458856       1.10668766       9.90942287       8.76024532    
  0.119000062       1.18449759       1.11544275       9.90868378       8.74981022    
  0.120000064       1.19440591       1.12418735       9.90794563       8.73937607    
  0.121000066       1.20431352       1.13292158       9.90720749       8.72894287    
  0.122000068       1.21422040       1.14164531       9.90647030       8.71851063    
  0.123000070       1.22412658       1.15035868       9.90573311       8.70808029    
  0.124000072       1.23403192       1.15906155       9.90499687       8.69765091    
  0.125000075       1.24393654       1.16775405       9.90426064       8.68722248    
  0.126000077       1.25384045       1.17643607       9.90352535       8.67679501    
  0.127000079       1.26374364       1.18510771       9.90279007       8.66636848    
  0.128000081       1.27364612       1.19376886       9.90205574       8.65594387    
  0.129000083       1.28354788       1.20241964       9.90132141       8.64552021    
  0.130000085       1.29344881       1.21105993       9.90058804       8.63509750    
  0.131000087       1.30334902       1.21968985       9.89985466       8.62467575    
  0.132000089       1.31324852       1.22830927       9.89912224       8.61425495    
  0.133000091       1.32314730       1.23691833       9.89838982       8.60383606    
  0.134000093       1.33304536       1.24551702       9.89765835       8.59341812    
  0.135000095       1.34294271       1.25410521       9.89692688       8.58300114    
  0.136000097       1.35283935       1.26268303       9.89619637       8.57258511    
  0.137000099       1.36273515       1.27125049       9.89546585       8.56217003    
  0.138000101       1.37263024       1.27980745       9.89473629       8.55175591    
  0.139000103       1.38252461       1.28835404       9.89400673       8.54134369    
  0.140000105       1.39241827       1.29689014       9.89327812       8.53093243    
  0.141000107       1.40231121       1.30541587       9.89254951       8.52052212    
  0.142000109       1.41220343       1.31393123       9.89182186       8.51011276    
  0.143000111       1.42209494       1.32243609       9.89109421       8.49970436    
  0.144000113       1.43198574       1.33093059       9.89036751       8.48929787    
  0.145000115       1.44187582       1.33941472       9.88964081       8.47889233    
  0.146000117       1.45176506       1.34788847       9.88891506       8.46848774    
  0.147000119       1.46165359       1.35635173       9.88818932       8.45808411    
  0.148000121       1.47154140       1.36480463       9.88746452       8.44768143    
  0.149000123       1.48142850       1.37324715       9.88673973       8.43727970    
  0.150000125       1.49131489       1.38167930       9.88601589       8.42687988    
  0.151000127       1.50120056       1.39010096       9.88529205       8.41648102    
  0.152000129       1.51108551       1.39851224       9.88456917       8.40608311    
  0.153000131       1.52096975       1.40691316       9.88384628       8.39568615    
  0.154000133       1.53085327       1.41530371       9.88312435       8.38529015    
  0.155000135       1.54073608       1.42368376       9.88240242       8.37489510    
  0.156000137       1.55061817       1.43205345       9.88168144       8.36450100    
  0.157000139       1.56049955       1.44041276       9.88096046       8.35410881    
  0.158000141       1.57038021       1.44876170       9.88023949       8.34371758    
  0.159000143       1.58026016       1.45710027       9.87951946       8.33332729    
  0.160000145       1.59013939       1.46542847       9.87879944       8.32293797    
  0.161000147       1.60001791       1.47374618       9.87808037       8.31254959    
  0.162000149       1.60989559       1.48205352       9.87736130       8.30216217    
  0.163000152       1.61977255       1.49035048       9.87664318       8.29177666    
  0.164000154       1.62964880       1.49863708       9.87592506       8.28139210    
  0.165000156       1.63952434       1.50691330       9.87520790       8.27100849    
  0.166000158       1.64939916       1.51517916       9.87449074       8.26062584    
  0.167000160       1.65927327       1.52343464       9.87377453       8.25024414    
  0.168000162       1.66914666       1.53167975       9.87305832       8.23986340    
  0.169000164       1.67901933       1.53991449       9.87234306       8.22948360    
  0.170000166       1.68889129       1.54813886       9.87162781       8.21910572    
  0.171000168       1.69876254       1.55635273       9.87091351       8.20872879    
  0.172000170       1.70863307       1.56455624       9.87019920       8.19835281    
  0.173000172       1.71850288       1.57274938       9.86948586       8.18797779    
  0.174000174       1.72837198       1.58093214       9.86877251       8.17760372    
  0.175000176       1.73824036       1.58910453       9.86806011       8.16723061    
  0.176000178       1.74810803       1.59726655       9.86734772       8.15685844    
  0.177000180       1.75797498       1.60541821       9.86663628       8.14648724    
  0.178000182       1.76784134       1.61355948       9.86592484       8.13611794    
  0.179000184       1.77770698       1.62169039       9.86521339       8.12574959    
  0.180000186       1.78757191       1.62981093       9.86450291       8.11538219    
  0.181000188       1.79743612       1.63792109       9.86379242       8.10501575    
  0.182000190       1.80729961       1.64602089       9.86308289       8.09465027    
  0.183000192       1.81716239       1.65411043       9.86237335       8.08428574    
  0.184000194       1.82702446       1.66218960       9.86166477       8.07392216    
  0.185000196       1.83688581       1.67025840       9.86095619       8.06355953    
  0.186000198       1.84674644       1.67831683       9.86024857       8.05319881    
  0.187000200       1.85660636       1.68636489       9.85954094       8.04283905    
  0.188000202       1.86646557       1.69440258       9.85883427       8.03248024    
  0.189000204       1.87632406       1.70242989       9.85812759       8.02212238    
  0.190000206       1.88618183       1.71044683       9.85742188       8.01176548    
  0.191000208       1.89603889       1.71845341       9.85671616       8.00140953    
  0.192000210       1.90589523       1.72644961       9.85601139       7.99105501    
  0.193000212       1.91575086       1.73443556       9.85530663       7.98070145    
  0.194000214       1.92560589       1.74241114       9.85460186       7.97034883    
  0.195000216       1.93546021       1.75037634       9.85389805       7.95999718    
  0.196000218       1.94531381       1.75833118       9.85319424       7.94964647    
  0.197000220       1.95516670       1.76627564       9.85249138       7.93929720    
  0.198000222       1.96501887       1.77420974       9.85178852       7.92894888    
  0.199000224       1.97487032       1.78213358       9.85108662       7.91860151    
  0.200000226       1.98472106       1.79004705       9.85038471       7.90825510    
  0.201000229       1.99457109       1.79795015       9.84968376       7.89790964    
  0.202000231       2.00442052       1.80584288       9.84898281       7.88756561    
  0.203000233       2.01426911       1.81372523       9.84828281       7.87722254    
  0.204000235       2.02411699       1.82159734       9.84758282       7.86688042    
  0.205000237       2.03396416       1.82945907       9.84688377       7.85653925    
  0.206000239       2.04381061       1.83731043       9.84618473       7.84619904    
  0.207000241       2.05365658       1.84515142       9.84548569       7.83586025    
  0.208000243       2.06350183       1.85298216       9.84478760       7.82552242    
  0.209000245       2.07334638       1.86080253       9.84408951       7.81518555    
  0.210000247       2.08319020       1.86861253       9.84339237       7.80484962    
  0.211000249       2.09303331       1.87641227       9.84269524       7.79451466    
  0.212000251       2.10287571       1.88420165       9.84199905       7.78418064    
  0.213000253       2.11271739       1.89198065       9.84130287       7.77384806    
  0.214000255       2.12255836       1.89974940       9.84060764       7.76351643    
  0.215000257       2.13239861       1.90750778       9.83991241       7.75318575    
  0.216000259       2.14223814       1.91525578       9.83921814       7.74285603    
  0.217000261       2.15207696       1.92299354       9.83852386       7.73252726    
  0.218000263       2.16191506       1.93072093       9.83782959       7.72219944    
  0.219000265       2.17175245       1.93843794       9.83713627       7.71187305    
  0.220000267       2.18158937       1.94614470       9.83644295       7.70154762    
  0.221000269       2.19142556       1.95384109       9.83575058       7.69122314    
  0.222000271       2.20126104       1.96152711       9.83505821       7.68089962    
  0.223000273       2.21109581       1.96920288       9.83436680       7.67057705    
  0.224000275       2.22092986       1.97686827       9.83367538       7.66025543    
  0.225000277       2.23076320       1.98452342       9.83298492       7.64993525    
  0.226000279       2.24059582       1.99216819       9.83229446       7.63961601    
  0.227000281       2.25042772       1.99980271       9.83160496       7.62929773    
  0.228000283       2.26025891       2.00742698       9.83091545       7.61898041    
  0.229000285       2.27008939       2.01504087       9.83022594       7.60866404    
  0.230000287       2.27991939       2.02264428       9.82953739       7.59834862    
  0.231000289       2.28974867       2.03023744       9.82884884       7.58803415    
  0.232000291       2.29957724       2.03782034       9.82816124       7.57772064    
  0.233000293       2.30940509       2.04539299       9.82747364       7.56740856    
  0.234000295       2.31923223       2.05295515       9.82678699       7.55709743    
  0.235000297       2.32905865       2.06050706       9.82610035       7.54678726    
  0.236000299       2.33888435       2.06804872       9.82541466       7.53647804    
  0.237000301       2.34870934       2.07558012       9.82472897       7.52616978    
  0.238000304       2.35853386       2.08310103       9.82404327       7.51586246    
  0.239000306       2.36835766       2.09061170       9.82335854       7.50555611    
  0.240000308       2.37818074       2.09811211       9.82267380       7.49525070    
  0.241000310       2.38800311       2.10560226       9.82199001       7.48494673    
  0.242000312       2.39782476       2.11308217       9.82130623       7.47464371    
  0.243000314       2.40764570       2.12055159       9.82062340       7.46434164    
  0.244000316       2.41746593       2.12801075       9.81994057       7.45404053    
  0.245000318       2.42728543       2.13545966       9.81925869       7.44374037    
  0.246000320       2.43710446       2.14289832       9.81857681       7.43344116    
  0.247000322       2.44692278       2.15032673       9.81789494       7.42314291    
  0.248000324       2.45674038       2.15774465       9.81721401       7.41284561    
  0.249000326       2.46655726       2.16515231       9.81653309       7.40254927    
  0.250000328       2.47637343       2.17254972       9.81585312       7.39225388    
  0.251000315       2.48618889       2.17993665       9.81517315       7.38195992    
  0.252000302       2.49600363       2.18731332       9.81449413       7.37166691    
  0.253000289       2.50581765       2.19467974       9.81381512       7.36137486    
  0.254000276       2.51563096       2.20203590       9.81313705       7.35108376    
  0.255000263       2.52544355       2.20938182       9.81245899       7.34079361    
  0.256000251       2.53525543       2.21671748       9.81178093       7.33050442    
  0.257000238       2.54506683       2.22404265       9.81110382       7.32021618    
  0.258000225       2.55487752       2.23135757       9.81042671       7.30992889    
  0.259000212       2.56468749       2.23866224       9.80975056       7.29964256    
  0.260000199       2.57449675       2.24595666       9.80907440       7.28935719    
  0.261000186       2.58430529       2.25324082       9.80839920       7.27907324    
  0.262000173       2.59411311       2.26051474       9.80772400       7.26879025    
  0.263000160       2.60392046       2.26777840       9.80704975       7.25850821    
