   5.59999608E-02  0.195999056      0.190180272       3.49997330       3.29215813       3.49997330       3.29215813    
   5.69999591E-02  0.199499026      0.193470567       3.49997282       3.28844666       3.49997282       3.28844666    
   5.79999574E-02  0.202998996      0.196757153       3.49997234       3.28473520       3.49997234       3.28473520    
   5.89999557E-02  0.206498966      0.200040027       3.49997187       3.28102374       3.49997187       3.28102374    
   5.99999540E-02  0.209998935      0.203319192       3.49997139       3.27731228       3.49997139       3.27731228    
   6.09999523E-02  0.213498905      0.206594646       3.49997091       3.27360082       3.49997091       3.27360082    
   6.19999506E-02  0.216998875      0.209866390       3.49997044       3.26988935       3.49997044       3.26988935    
   6.29999489E-02  0.220498845      0.213134423       3.49996996       3.26617789       3.49996996       3.26617789    
   6.39999509E-02  0.223998815      0.216398746       3.49996948       3.26246643       3.49996948       3.26246643    
   6.49999529E-02  0.227498785      0.219659358       3.49996901       3.25875497       3.49996901       3.25875497    
   6.59999549E-02  0.230998755      0.222916260       3.49996853       3.25504351       3.49996853       3.25504351    
   6.69999570E-02  0.234498724      0.226169452       3.49996805       3.25133204       3.49996805       3.25133204    
   6.79999590E-02  0.237998694      0.229418933       3.49996758       3.24762058       3.49996758       3.24762058    
   6.89999610E-02  0.241498664      0.232664704       3.49996710       3.24390912       3.49996710       3.24390912    
   6.99999630E-02  0.244998634      0.235906765       3.49996662       3.24019766       3.49996662       3.24019766    
   7.09999651E-02  0.248498604      0.239145115       3.49996614       3.23648620       3.49996614       3.23648620    
   7.19999671E-02  0.251998574      0.242379755       3.49996567       3.23277473       3.49996567       3.23277473    
   7.29999691E-02  0.255498558      0.245610684       3.49996519       3.22906327       3.49996519       3.22906327    
   7.39999712E-02  0.258998543      0.248837903       3.49996471       3.22535181       3.49996471       3.22535181    
   7.49999732E-02  0.262498528      0.252061397       3.49996424       3.22164035       3.49996424       3.22164035    
   7.59999752E-02  0.265998513      0.255281180       3.49996376       3.21792889       3.49996376       3.21792889    
   7.69999772E-02  0.269498497      0.258497268       3.49996328       3.21421742       3.49996328       3.21421742    
   7.79999793E-02  0.272998482      0.261709630       3.49996281       3.21050596       3.49996281       3.21050596    
   7.89999813E-02  0.276498437      0.264918298       3.49996233       3.20679450       3.49996233       3.20679450    
   7.99999833E-02  0.279998392      0.268123239       3.49996185       3.20308304       3.49996185       3.20308304    
   8.09999853E-02  0.283498347      0.271324486       3.49996138       3.19937158       3.49996138       3.19937158    
   8.19999874E-02  0.286998302      0.274522007       3.49996090       3.19566011       3.49996090       3.19566011    
   8.29999894E-02  0.290498257      0.277715832       3.49996042       3.19194865       3.49996042       3.19194865    
   8.39999914E-02  0.293998212      0.280905932       3.49995995       3.18823719       3.49995995       3.18823719    
   8.49999934E-02  0.297498167      0.284092307       3.49995947       3.18452573       3.49995947       3.18452573    
   8.59999955E-02  0.300998122      0.287274987       3.49995899       3.18081427       3.49995899       3.18081427    
   8.69999975E-02  0.304498076      0.290453941       3.49995852       3.17710280       3.49995852       3.17710280    
   8.79999995E-02  0.307998031      0.293629199       3.49995804       3.17339134       3.49995804       3.17339134    
   8.90000015E-02  0.311497986      0.296800733       3.49995756       3.16967988       3.49995756       3.16967988    
   9.00000036E-02  0.314997941      0.299968570       3.49995708       3.16596842       3.49995708       3.16596842    
   9.10000056E-02  0.318497896      0.303132683       3.49995661       3.16225696       3.49995661       3.16225696    
   9.20000076E-02  0.321997851      0.306293100       3.49995613       3.15854549       3.49995613       3.15854549    
   9.30000097E-02  0.325497806      0.309449792       3.49995565       3.15483403       3.49995565       3.15483403    
   9.40000117E-02  0.328997761      0.312602788       3.49995518       3.15112257       3.49995518       3.15112257    
   9.50000137E-02  0.332497716      0.315752059       3.49995470       3.14741111       3.49995470       3.14741111    
   9.60000157E-02  0.335997671      0.318897635       3.49995422       3.14369965       3.49995422       3.14369965    
   9.70000178E-02  0.339497626      0.322039485       3.49995375       3.13998818       3.49995375       3.13998818    
   9.80000198E-02  0.342997581      0.325177610       3.49995327       3.13627672       3.49995327       3.13627672    
   9.90000218E-02  0.346497536      0.328312039       3.49995279       3.13256526       3.49995279       3.13256526    
